muhatap_kodu,odeme_bicimi,vadesi_gecmis,ort_tahsilat_gun
M3403760,BELIRTILMEMIS,0.0,0.0
M3403970,Havale,0.0,0.0
M3404039,Havale,0.0,0.0
M3404057,Havale,0.0,0.0
M3404126,Havale,0.0,0.0
M3404127,Havale,0.0,0.0
M3404167,Havale,0.0,0.0
M3404177,Havale,0.0,0.0
M3404183,Havale,0.0,0.0
M3404197,Havale,0.0,0.0
M3404206,Havale,0.0,0.0
M3404258,Havale,0.0,0.0
M3404297,Havale,0.0,0.0
M3404309,Havale,0.0,0.0
M3404322,Havale,0.0,0.0
M3404323,Havale,0.0,0.0
M3404331,Havale,0.0,0.0
M3404373,Havale,0.0,0.0
M3404383,Havale,0.0,0.0
M3404384,Kredi Kartı,0.0,0.0
M3404410,Havale,0.0,0.0
M3404419,Havale,0.0,0.0
M3404605,Havale,0.0,0.0
M3404607,Havale,0.0,0.0
M3404661,Havale,0.0,0.0
M3404694,Havale,0.0,0.0
M3500302,BELIRTILMEMIS,0.0,0.0
M3500342,Havale,0.0,0.0
M3500361,Havale,0.0,0.0
M3500383,Havale,0.0,0.0
M3700096,Havale,0.0,0.0
M3700097,Havale,0.0,0.0
M3800087,Havale,0.0,0.0
M3800130,Havale,0.0,0.0
M4200172,Havale,0.0,0.0
M4200182,Havale,0.0,0.0
M4800094,Havale,0.0,0.0
M5500129,Havale,0.0,0.0
M5700041,Havale,0.0,0.0
M5900176,Havale,0.0,0.0
M6000044,Kredi Kartı,0.0,2.0
M6000044,Havale,0.0,2.0
M6100146,Havale,0.0,0.0
M6300067,Havale,0.0,0.0
M6700147,Havale,0.0,0.0
M7400050,Havale,0.0,0.0
M7400061,Havale,0.0,0.0
M7700432,Havale,0.0,0.0
M7900009,Havale,0.0,0.0
EM000403,Havale,0.0,0.0
EM000405,Havale,0.0,0.0
EM000406,Havale,0.0,0.0
EM000419,Havale,0.0,0.0
EM000426,Havale,0.0,0.0
EM000433,Havale,0.0,0.0
EM000448,Havale,0.0,0.0
EM000453,Havale,0.0,0.0
EM000460,Havale,0.0,0.0
EM000468,Havale,0.0,0.0
M2700089,Havale,0.0,0.0
M0700231,Havale,0.0,0.0
M1600707,Havale,0.0,0.0
M0601334,Havale,0.0,0.0
M0601358,Havale,0.0,0.0
EM000501,Havale,0.0,0.0
M3500428,Havale,0.0,0.0
M7100025,Havale,0.0,0.0
M1600787,Havale,0.0,7.5
M3700117,Havale,0.0,0.0
EM000558,Havale,0.0,0.0
M0600806,BELIRTILMEMIS,0.0,0.0
M0601182,Havale,0.0,0.0
M1100156,Havale,0.0,0.0
M2700078,Havale,0.0,0.0
M3403980,Kredi Kartı,0.0,0.0
M3403980,Havale,0.0,0.0
M3403980,BELIRTILMEMIS,0.0,0.0
M3404351,Havale,0.0,0.0
M3404406,Havale,0.0,0.0
M3404441,Havale,0.0,0.0
M3800117,Havale,0.0,0.0
M5401201,BELIRTILMEMIS,0.0,0.0
M8100256,Havale,0.0,-2.0
EM000282,Havale,0.0,0.0
EM000286,Havale,0.0,0.0
EM000396,Havale,0.0,0.0
EM000416,Havale,0.0,0.0
M5401160,Kredi Kartı,0.0,-0.33
M3403607,Havale,0.0,0.0
M0100161,Havale,0.0,0.0
M0601019,Havale,0.0,0.0
M0601032,Kredi Kartı,0.0,0.0
M0700220,Havale,0.0,0.0
M1000169,Havale,0.0,0.0
M1200015,Havale,0.0,0.0
M1600578,Havale,0.0,0.0
M1600708,Havale,0.0,0.0
M1700094,Havale,0.0,0.0
M2200059,Havale,0.0,0.0
M2200068,Havale,0.0,0.0
M2300070,Havale,0.0,0.0
M3100124,Havale,0.0,0.0
M3300167,Havale,0.0,0.0
M3403844,Havale,0.0,0.0
M3403894,Havale,0.0,0.0
M3403901,Havale,0.0,0.0
M3404020,Havale,0.0,0.0
M3404049,Havale,0.0,0.0
M3404064,Havale,0.0,0.0
M3404116,Havale,0.0,0.0
M3404153,Havale,0.0,0.0
M3404203,Havale,0.0,0.0
M3404289,Havale,0.0,0.0
M3404290,Kredi Kartı,0.0,0.0
M3404290,Havale,0.0,0.0
M3404431,Havale,0.0,0.0
M3404433,Havale,0.0,0.0
M3404668,Havale,0.0,0.0
M3500290,Kredi Kartı,0.0,0.0
M3500334,Havale,0.0,0.0
M3700077,Havale,0.0,0.0
M3800113,Havale,0.0,0.0
M4200168,Havale,0.0,0.0
M4200187,Havale,0.0,0.0
M4300083,Havale,0.0,0.0
M4500079,Havale,0.0,0.0
M5100037,Havale,0.0,0.0
M5300042,Havale,0.0,0.0
M5800059,Havale,0.0,0.0
M6800029,Havale,0.0,0.0
EM000292,Havale,0.0,0.0
EM000306,Havale,0.0,0.0
EM000350,Havale,0.0,0.0
EM000383,Havale,0.0,0.0
EM000411,Havale,0.0,0.0
EM000435,Havale,0.0,0.0
EM000439,Havale,0.0,0.0
EM000440,Havale,0.0,0.0
M2000088,Havale,0.0,0.0
M2000098,Havale,0.0,0.0
EM000506,Havale,0.0,0.0
M2600181,Havale,0.0,0.0
M7600021,Havale,0.0,0.0
M4800173,Havale,0.0,0.0
M3404972,Havale,0.0,0.0
M0601558,Havale,0.0,0.0
M3404937,Havale,0.0,0.0
M3404971,Havale,0.0,0.0
EM000597,Havale,0.0,0.0
M0100204,Havale,0.0,0.0
M5000057,Havale,0.0,0.0
M5800071,Havale,0.0,0.0
M3405001,Havale,0.0,0.0
M3405005,Havale,0.0,0.0
M1100183,Havale,0.0,0.0
M6400046,Havale,0.0,0.0
M2100084,Havale,0.0,0.0
M6400047,Havale,0.0,0.0
M5900084,Havale,0.0,0.0
M0600846,Havale,0.0,0.0
M0300106,Havale,0.0,0.0
M0500049,Havale,0.0,0.0
M0601035,Havale,0.0,0.0
M0601038,Havale,0.0,0.0
M0601140,Havale,0.0,0.0
M0601149,Havale,0.0,0.0
M0601154,Havale,0.0,0.0
M0601160,Havale,0.0,0.0
M0601169,Havale,0.0,0.0
M0601186,Havale,0.0,0.0
M0601190,Havale,0.0,0.0
M0601278,Havale,0.0,0.0
M0601281,Havale,0.0,0.0
M0601291,Havale,0.0,0.0
M0601313,Havale,0.0,0.0
M0601362,Havale,0.0,0.0
M1100148,Havale,0.0,0.0
M1200016,Havale,0.0,0.0
M1600632,Havale,0.0,0.0
M1600657,Havale,0.0,0.0
M1600666,Havale,0.0,0.0
M2100067,Havale,0.0,0.0
M2300068,Havale,0.0,0.0
M2600139,Havale,0.0,0.0
M2700098,Havale,0.0,0.0
M3403464,BELIRTILMEMIS,0.0,-3.0
M3403532,BELIRTILMEMIS,0.0,0.0
M3403710,Havale,0.0,0.0
M3403725,Kredi Kartı,0.0,0.0
M3403751,Havale,0.0,0.0
M3403820,Havale,0.0,0.0
M3403873,Havale,0.0,0.0
M3404014,Havale,0.0,0.0
M3404044,Havale,0.0,0.0
M3404101,Havale,0.0,0.0
M3404111,Havale,0.0,0.0
M3404119,Havale,0.0,0.0
M3404122,Havale,0.0,0.0
M3404308,Havale,0.0,0.0
M3404312,Havale,0.0,0.0
M3404324,Havale,0.0,0.0
M3404336,Havale,0.0,0.0
M3404343,Havale,0.0,0.0
M3404357,Havale,0.0,0.0
M3404376,Havale,0.0,0.0
M3404381,Havale,0.0,0.0
M3404394,Havale,0.0,0.0
M3404404,Havale,0.0,0.0
M3404427,Havale,0.0,0.0
M3404465,Havale,0.0,0.0
M3404612,Havale,0.0,0.0
M3404642,Havale,0.0,0.0
M3404651,Havale,0.0,0.0
M3404758,Havale,0.0,0.0
M3500382,Havale,0.0,0.0
M3500394,Havale,0.0,0.0
M3700108,Havale,0.0,0.0
M3800108,Havale,0.0,0.0
M3800114,Havale,0.0,0.0
M3800115,Havale,0.0,0.0
M4200174,Havale,0.0,0.0
M4200191,Havale,0.0,0.0
M4200222,Havale,0.0,0.0
M4700045,Havale,0.0,0.0
M4800096,Havale,0.0,0.0
M4800111,Havale,0.0,0.0
M5200086,Havale,0.0,0.0
M5200088,Havale,0.0,0.0
M5300050,Havale,0.0,0.0
M5401242,Havale,0.0,0.0
M5401303,Havale,0.0,0.0
M5600005,Çek,0.0,8.0
M5600005,BELIRTILMEMIS,0.0,24.0
M5800040,Havale,0.0,0.0
M5800056,Havale,0.0,0.0
M5900150,Havale,0.0,0.0
M5900158,Havale,0.0,0.0
M6000053,Havale,0.0,0.0
M6000061,Havale,0.0,0.0
M6300084,Havale,0.0,0.0
M6700126,Havale,0.0,0.0
M7700415,Havale,0.0,0.0
MDG00058,Kredi Kartı,0.0,0.0
EM000307,Havale,0.0,0.0
EM000342,Havale,0.0,0.0
EM000404,Havale,0.0,0.0
EM000409,Havale,0.0,0.0
EM000420,Havale,0.0,0.0
EM000437,Havale,0.0,0.0
EM000462,Havale,0.0,0.0
M6400040,Havale,0.0,0.0
M3404719,Havale,0.0,0.0
M3500421,Havale,0.0,0.0
M3404486,Havale,0.0,0.0
M3404494,Havale,0.0,0.0
M3404498,Havale,0.0,0.0
M4600048,Havale,0.0,0.0
M3404573,Havale,0.0,0.0
EM000410,Havale,0.0,0.0
M3404645,Havale,0.0,0.0
M3800144,Havale,0.0,0.0
M3404795,Havale,0.0,0.0
EM000519,Havale,0.0,0.0
M2700109,Havale,0.0,0.0
EM000512,Havale,0.0,0.0
M5500174,Havale,0.0,0.0
EM000524,Havale,0.0,0.0
M2600177,Havale,0.0,0.0
M1400219,Kredi Kartı,0.0,2.88
M1400219,BELIRTILMEMIS,0.0,0.0
M3403694,Peşin,0.0,0.0
M3404977,Havale,0.0,0.0
M0700275,Havale,0.0,0.0
M0601566,Havale,0.0,0.0
M4800175,Havale,0.0,0.0
M6400045,Havale,0.0,0.0
M4500093,Havale,0.0,0.0
M3404941,Havale,0.0,0.0
M1400336,Havale,0.0,0.0
M0601551,Havale,0.0,0.0
M4137411,Kredi Kartı,0.0,0.0
M4200264,Havale,0.0,0.0
M3404994,Havale,0.0,0.0
M3404285,Havale,0.0,0.0
M0601073,Havale,0.0,0.0
M7200041,Havale,0.0,0.0
EM000384,Havale,0.0,0.0
M8100379,Havale,0.0,0.0
M3405063,Havale,0.0,0.0
M1400358,Havale,0.0,0.0
EM000472,Havale,0.0,0.0
EM000496,Havale,0.0,0.0
EM000526,Havale,0.0,0.0
EM000542,Havale,0.0,0.0
EM000553,Havale,0.0,0.0
EM000556,Havale,0.0,0.0
EM000561,Havale,0.0,0.0
EM000562,Havale,0.0,0.0
EM000564,Havale,0.0,0.0
EM000570,Havale,0.0,0.0
EM000572,Havale,0.0,0.0
EM000573,Havale,0.0,0.0
EM000583,Havale,0.0,0.0
EM000584,Havale,0.0,0.0
EM000588,Havale,0.0,0.0
M0100155,Havale,0.0,0.0
M0100201,Havale,0.0,0.0
M0601429,Havale,0.0,0.0
M0601469,Havale,0.0,0.0
M0601476,Havale,0.0,0.0
M0601482,Havale,0.0,0.0
M0601484,Havale,0.0,0.0
M0601515,Havale,0.0,0.0
M0700265,Havale,0.0,0.0
M0700267,Havale,0.0,0.0
M0700272,Havale,0.0,0.0
M1400316,Havale,0.0,0.0
M1600741,Havale,0.0,0.0
M1900102,Havale,0.0,0.0
M2200074,Havale,0.0,0.0
M2500076,Havale,0.0,0.0
M2500077,Havale,0.0,0.0
M2600179,Havale,0.0,0.0
M2700116,Havale,0.0,0.0
M2700118,Havale,0.0,0.0
M3100158,Havale,0.0,0.0
M3404275,Havale,0.0,0.0
M3404833,Havale,0.0,0.0
M3404835,Havale,0.0,0.0
M3404841,Havale,0.0,0.0
M3404849,Havale,0.0,0.0
M3404853,Havale,0.0,0.0
M3404860,Havale,0.0,0.0
M3404867,Havale,0.0,0.0
M3404868,Havale,0.0,0.0
M3404891,Havale,0.0,0.0
M3404901,Havale,0.0,0.0
M3404906,Havale,0.0,0.0
M3404913,Havale,0.0,0.0
M3404917,Havale,0.0,0.0
M3404926,Havale,0.0,0.0
M3404929,Havale,0.0,0.0
M3500409,Havale,0.0,0.0
M3500439,Havale,0.0,0.0
M3500440,Havale,0.0,0.0
M3500442,Havale,0.0,0.0
M3500444,Havale,0.0,0.0
M3800155,Havale,0.0,0.0
M3900087,Havale,0.0,0.0
M4200125,Havale,0.0,0.0
M4200125,BELIRTILMEMIS,0.0,0.0
M4800165,Havale,0.0,0.0
M5401258,Havale,0.0,0.0
M5500176,Havale,0.0,0.0
M5900204,Havale,0.0,0.0
M5900205,Havale,0.0,0.0
M6300091,Havale,0.0,0.0
M7700462,Havale,0.0,0.0
EM000505,Havale,0.0,0.0
M0601614,Havale,0.0,0.0
M1600959,Havale,0.0,0.0
M8100384,Havale,0.0,0.0
M0601617,Havale,0.0,0.0
M3405095,Havale,0.0,0.0
M5401445,Havale,0.0,0.0
M0601610,Havale,0.0,0.0
M1600968,Havale,0.0,0.0
M2100089,Havale,0.0,0.0
M3405086,Havale,0.0,0.0
M3405104,Havale,0.0,0.0
M4200269,Havale,0.0,0.0
M4138754,Kredi Kartı,0.0,0.0
M4138220,Kredi Kartı,0.0,0.33
M8100308,Kredi Kartı,0.0,0.0
M0601065,Havale,0.0,0.0
M0601571,Havale,0.0,0.0
EM000397,Havale,0.0,0.0
M0601151,Havale,0.0,0.0
M0601157,Havale,0.0,0.0
M1100166,Havale,0.0,0.0
M3404120,Havale,0.0,0.0
M3404361,Havale,0.0,0.0
M3404413,Havale,0.0,0.0
M3404471,Kredi Kartı,0.0,0.0
M3404547,Havale,0.0,0.0
M3404638,Havale,0.0,0.0
M3500345,Havale,0.0,0.0
M3800086,Havale,0.0,0.0
M4200192,Havale,0.0,0.0
M4700047,Havale,0.0,0.0
M6500046,Havale,0.0,30.0
M6500046,BELIRTILMEMIS,0.0,31.0
EM000280,Havale,0.0,0.0
EM000285,Havale,0.0,0.0
M3404329,Havale,0.0,0.0
M3500393,Havale,0.0,0.0
M2200041,Havale,0.0,0.0
M3404327,Havale,0.0,0.0
M3404604,Havale,0.0,0.0
M3404746,Havale,0.0,0.0
M3500381,Havale,0.0,0.0
EM000084,Havale,0.0,0.0
M0601327,Havale,0.0,0.0
M1000189,Havale,0.0,0.0
M5900202,Havale,0.0,0.0
M4200263,Havale,0.0,0.0
M3404949,Havale,0.0,0.0
M0100118,BELIRTILMEMIS,0.0,0.0
M0100118,Kredi Kartı,0.0,1.0
M0100118,Havale,0.0,6.0
M0600993,Havale,0.0,0.0
M0601011,Havale,0.0,0.0
M0601135,Havale,0.0,0.0
M0700225,Havale,0.0,0.0
M1300021,Havale,0.0,0.0
M3403500,BELIRTILMEMIS,0.0,0.0
M3403718,Peşin,0.0,2.5
M3403718,BELIRTILMEMIS,0.0,23.4
M3403753,BELIRTILMEMIS,0.0,0.0
M3403754,Havale,0.0,0.0
M3403790,BELIRTILMEMIS,0.0,0.0
M3404271,Havale,0.0,0.0
M3404342,Havale,0.0,0.0
M3404403,Havale,0.0,0.0
M3404407,Havale,0.0,0.0
M3404600,Havale,0.0,0.0
M3404717,Kredi Kartı,0.0,0.0
M4200183,Havale,0.0,0.0
M5300046,Havale,0.0,0.0
M6500051,Havale,0.0,0.0
EM000436,Havale,0.0,0.0
M3800132,Kredi Kartı,0.0,0.0
M5900175,Havale,0.0,0.0
M3404683,Havale,0.0,0.0
M0700175,Havale,0.0,0.0
M0700175,Kredi Kartı,0.0,0.0
M0700175,BELIRTILMEMIS,0.0,0.0
M1400322,Kredi Kartı,0.0,0.0
EM000513,Havale,0.0,0.0
M3404805,Havale,0.0,0.0
M0601489,Havale,0.0,0.0
M4136622,Kredi Kartı,0.0,0.0
M4136837,Kredi Kartı,0.0,0.0
M4137134,Kredi Kartı,0.0,0.0
M5500127,Kredi Kartı,0.0,0.0
M5500127,Havale,0.0,0.0
M3405035,Kredi Kartı,0.0,0.0
M3404474,Havale,0.0,12.67
M3404474,Kredi Kartı,0.0,0.0
M4136580,Kredi Kartı,0.0,0.0
M1700061,BELIRTILMEMIS,0.0,0.0
M4137674,Havale,0.0,0.0
EM000127,Havale,0.0,0.0
EM000579,Havale,0.0,0.0
EM000587,Havale,0.0,0.0
M0601491,Havale,0.0,0.0
M1000192,Havale,0.0,0.0
M1700102,Havale,0.0,0.0
M3404881,Havale,0.0,0.0
M3404890,Havale,0.0,0.0
M3404894,Havale,0.0,0.0
M3404907,Havale,0.0,0.0
M3404918,Havale,0.0,0.0
M3403555,Kredi Kartı,0.0,0.0
M4200083,Havale,0.0,-1.0
M0600399,Havale,0.0,29.75
M0600399,Kredi Kartı,0.0,0.0
M3402053,Kredi Kartı,0.0,25.0
M3403297,Kredi Kartı,0.0,0.0
M4102667,BELIRTILMEMIS,0.0,0.0
M4104325,Kredi Kartı,0.0,-2.57
M4104325,Havale,0.0,-4.0
M4105067,BELIRTILMEMIS,0.0,0.0
M4700008,BELIRTILMEMIS,0.0,0.0
M0600730,BELIRTILMEMIS,0.0,12.0
MDG00025,Havale,0.0,4.5
M1400175,Havale,0.0,44.83
M1400175,BELIRTILMEMIS,0.0,15.0
M5401064,Havale,0.0,174.67
M5401064,Kredi Kartı,0.0,121.0
M5401064,Çek,0.0,12.83
M5401064,BELIRTILMEMIS,0.0,29.55
M3403475,Kredi Kartı,0.0,0.0
M4800060,BELIRTILMEMIS,0.0,73.0
M4800060,Havale,0.0,78.5
M4800060,Çek,0.0,47.8
M4106695,Kredi Kartı,0.0,0.0
M4106695,BELIRTILMEMIS,0.0,0.0
M0100145,Kredi Kartı,0.0,39.0
M5400638,Kredi Kartı,0.0,0.0
M3100043,Havale,0.0,0.0
M3401931,Kredi Kartı,0.0,0.0
M3402787,Kredi Kartı,0.0,0.0
M3402787,Havale,0.0,5.0
M3402787,Peşin,0.0,2.0
M4106740,BELIRTILMEMIS,0.0,0.0
M0100198,Kredi Kartı,0.0,0.0
M5400929,Kredi Kartı,0.0,0.0
M5400929,BELIRTILMEMIS,0.0,48.33
M4105105,Kredi Kartı,0.0,0.0
M4105105,BELIRTILMEMIS,0.0,0.0
M3405156,Havale,0.0,37.0
M3405178,Havale,0.0,0.0
M4139156,Kredi Kartı,0.0,0.0
M0600801,BELIRTILMEMIS,0.0,0.0
M0600801,Havale,0.0,1.0
M0601161,Havale,0.0,0.0
M3405216,Havale,0.0,0.0
M3405220,Havale,0.0,0.0
M1900076,Havale,0.0,0.0
M3405199,Havale,0.0,0.0
M3800165,Havale,0.0,0.0
M0601679,Havale,0.0,0.0
M2000120,Havale,0.0,0.0
M3405194,Havale,0.0,0.0
M0700283,Havale,0.0,0.0
EM000225,Havale,0.0,0.0
M3405223,Havale,0.0,0.0
M6500074,Havale,0.0,0.0
M0300147,Havale,0.0,0.0
M1601003,Havale,0.0,0.0
M2700132,Kredi Kartı,0.0,0.0
M5401312,Kredi Kartı,0.0,0.0
M5401312,Havale,0.0,0.0
M3500471,Havale,0.0,0.0
M0601705,Havale,0.0,0.0
M1000213,Havale,0.0,0.0
M6100189,Havale,0.0,0.0
M6500077,Havale,0.0,0.0
M0400042,Havale,0.0,0.0
M4139687,Havale,0.0,0.0
M5900234,Havale,0.0,0.0
M4139835,Havale,0.0,0.0
M1601058,Kredi Kartı,0.0,0.0
M3405400,Kredi Kartı,0.0,0.0
M4140393,Kredi Kartı,0.0,0.0
M4140428,Havale,0.0,0.0
EM000567,Havale,0.0,0.0
M6500065,Havale,0.0,0.0
M1700109,Havale,0.0,0.0
M3900113,Havale,0.0,0.0
M5500163,Havale,0.0,0.0
M0100217,Havale,0.0,0.0
M6300100,Havale,0.0,0.0
M6700152,Havale,0.0,0.0
M6900011,Havale,0.0,0.0
M3405434,Havale,0.0,0.0
M4140639,BELIRTILMEMIS,0.0,0.0
M1500077,Havale,0.0,0.0
M1600965,Havale,0.0,0.0
EM000134,BELIRTILMEMIS,0.0,0.0
EM000134,Havale,0.0,0.0
M3405451,Havale,0.0,0.0
M0601722,Havale,0.0,0.0
M4140819,Kredi Kartı,0.0,0.0
M4140899,Havale,0.0,0.0
M4140926,BELIRTILMEMIS,0.0,0.0
M4140977,Kredi Kartı,0.0,0.0
M1601081,Kredi Kartı,0.0,42.0
M4141080,Kredi Kartı,0.0,0.0
M4200289,Havale,0.0,0.0
M5500213,Havale,0.0,0.0
M0601729,Havale,0.0,0.0
M4141296,Kredi Kartı,0.0,0.0
M4141299,Kredi Kartı,0.0,0.0
M4141327,Havale,0.0,0.0
M4141361,Kredi Kartı,0.0,0.0
M3405518,Kredi Kartı,0.0,0.0
M3405522,Kredi Kartı,0.0,0.0
M3402061,Çek,0.0,0.0
M3402061,Havale,0.0,14.76
M3402061,BELIRTILMEMIS,0.0,0.0
M3402061,Kredi Kartı,0.0,0.0
M6300102,Havale,0.0,0.0
M0600340,Havale,0.0,0.0
M0600340,Kredi Kartı,0.0,0.0
M4141608,Kredi Kartı,0.0,0.0
M3405538,Havale,0.0,0.0
M8100415,Havale,0.0,0.0
M5401530,Havale,0.0,0.0
M4141935,Havale,0.0,0.0
M4140963,Kredi Kartı,0.0,0.0
M4113844,Havale,750.0,11.13
M4113844,BELIRTILMEMIS,0.0,5.08
M4113844,Kredi Kartı,0.0,6.7
M4113844,Çek,0.0,12.0
M3405562,Havale,0.0,15.0
M4102577,BELIRTILMEMIS,0.0,0.0
M4102577,Kredi Kartı,0.0,0.0
M3405565,Havale,0.0,0.0
M4700077,Kredi Kartı,0.0,0.0
M4140422,Kredi Kartı,0.0,0.0
M4140422,Havale,0.0,1.0
M4142289,Kredi Kartı,0.0,0.0
EM000539,Havale,0.0,0.0
M3405372,Havale,0.0,0.0
M3405372,Kredi Kartı,0.0,0.0
M4141290,Havale,0.0,0.0
M5300062,Havale,0.0,0.0
M8100420,Havale,0.0,0.0
M1601135,Havale,0.0,0.0
M3405593,Kredi Kartı,0.0,-2.0
M5900105,Havale,0.0,0.0
M4142706,Kredi Kartı,0.0,0.0
M4142714,Kredi Kartı,0.0,0.0
M0601730,Havale,0.0,0.0
M1601099,Havale,0.0,0.0
M4140913,Kredi Kartı,0.0,9.2
M4142815,Kredi Kartı,0.0,0.0
M4142908,Kredi Kartı,0.0,0.0
M4142915,Kredi Kartı,0.0,0.0
M4143068,Kredi Kartı,0.0,0.0
M4143077,Kredi Kartı,0.0,0.0
M3404392,Havale,0.0,0.0
M3404392,Kredi Kartı,0.0,0.0
M3100180,Havale,0.0,0.0
M3300219,Havale,0.0,47.5
M1601139,Havale,0.0,0.0
M3405636,Havale,0.0,2.0
M3405646,Kredi Kartı,0.0,0.0
M3405649,Kredi Kartı,0.0,0.0
M5401559,Kredi Kartı,0.0,0.0
M4143943,Kredi Kartı,0.0,0.0
M4144028,Kredi Kartı,0.0,0.0
M3405666,Kredi Kartı,0.0,0.0
M4144147,Kredi Kartı,0.0,0.0
M4144146,Havale,0.0,0.0
M4143440,Kredi Kartı,0.0,0.0
M4143679,Kredi Kartı,0.0,0.0
M4144418,BELIRTILMEMIS,0.0,0.0
M4140201,Kredi Kartı,0.0,0.0
M3405682,Kredi Kartı,0.0,0.0
M3700140,Çek,0.0,5.5
M4104977,Havale,0.0,92.4
M4104977,BELIRTILMEMIS,0.0,34.67
M4104977,Kredi Kartı,0.0,60.33
M4104977,BELIRTILMEMIS,0.0,54.0
M4144956,Kredi Kartı,0.0,0.0
M4145107,Havale,0.0,0.0
M4142075,Kredi Kartı,0.0,0.0
M3405627,Kredi Kartı,0.0,11.5
M0601492,Kredi Kartı,0.0,0.0
M0601492,Havale,0.0,0.0
M3404946,Kredi Kartı,0.0,-0.5
M4143951,Havale,0.0,0.0
M4143951,Kredi Kartı,0.0,0.0
M4140504,Kredi Kartı,0.0,0.0
M4700070,Havale,0.0,136.7
M4700070,Kredi Kartı,0.0,5.0
M4143518,Kredi Kartı,0.0,86.0
M4145943,Kredi Kartı,0.0,0.0
M6900014,Havale,0.0,0.0
M0601802,Havale,0.0,0.0
M4144168,Kredi Kartı,0.0,0.0
M1601146,Kredi Kartı,0.0,78.0
M3404245,Çek,0.0,7.0
M3404245,Havale,0.0,50.5
M0601818,Havale,0.0,0.0
M4200306,Havale,0.0,0.0
M3405752,Havale,0.0,0.0
M3800188,Havale,0.0,0.0
M3405734,Havale,0.0,0.0
M4143084,Havale,0.0,2.0
M4143084,Kredi Kartı,0.0,0.0
M4800102,BELIRTILMEMIS,0.0,24.5
M4146670,Kredi Kartı,0.0,0.0
M4140437,Kredi Kartı,0.0,0.0
M4141281,Havale,0.0,14.5
M4141281,Kredi Kartı,0.0,5.0
M4146100,Havale,0.0,33.0
M4146844,Kredi Kartı,0.0,0.0
M3405543,Kredi Kartı,0.0,8.67
M3405543,Çek,0.0,0.0
M3405543,Havale,0.0,23.0
M0601831,Havale,0.0,0.0
M0601832,Havale,0.0,0.0
M2700142,Havale,0.0,0.0
EM000580,Havale,0.0,0.0
M4147147,Kredi Kartı,0.0,0.0
M4138330,Havale,0.0,0.0
M4138330,BELIRTILMEMIS,0.0,0.0
M4147192,Kredi Kartı,0.0,0.0
M4141314,Havale,0.0,1.5
M0601546,Kredi Kartı,0.0,0.0
M6700226,Kredi Kartı,0.0,0.0
M3405589,BELIRTILMEMIS,0.0,17.0
M3405589,Kredi Kartı,0.0,17.0
M4143392,Havale,0.0,0.0
M4143392,Kredi Kartı,0.0,0.0
M4147294,Havale,0.0,0.0
M1000240,Kredi Kartı,0.0,0.0
M3405778,Havale,0.0,0.0
M4200310,Havale,0.0,0.0
M3405777,Havale,0.0,0.0
M3405792,Havale,0.0,0.0
M6300110,Havale,0.0,0.0
M4141090,Kredi Kartı,0.0,0.0
M1300003,Kredi Kartı,0.0,-2.0
M1300003,BELIRTILMEMIS,0.0,0.0
M1300003,Havale,0.0,0.0
M0300162,Havale,0.0,0.0
M3401883,Kredi Kartı,0.0,0.0
M3401883,BELIRTILMEMIS,0.0,0.0
M0601837,Havale,0.0,0.0
M4141679,Kredi Kartı,0.0,0.0
M4141679,BELIRTILMEMIS,0.0,0.0
M4141679,Havale,0.0,0.0
M4147899,Kredi Kartı,0.0,0.0
M4146310,Çek,0.0,-1.0
M4143129,Havale,0.0,0.0
M4143129,Kredi Kartı,0.0,0.0
M4148004,Kredi Kartı,0.0,0.0
M4140453,BELIRTILMEMIS,0.0,0.0
M4140453,Kredi Kartı,0.0,-3.35
M4140453,Havale,0.0,14.25
M4148051,Kredi Kartı,0.0,0.0
M4140415,Kredi Kartı,0.0,0.0
M1601153,Kredi Kartı,0.0,0.0
M3401508,BELIRTILMEMIS,0.0,-15.75
M3401508,Kredi Kartı,0.0,0.0
M3401508,Havale,0.0,8.75
M3405832,Havale,0.0,0.0
M3405840,Havale,0.0,0.0
M4148205,Kredi Kartı,0.0,0.0
M4143856,Kredi Kartı,0.0,0.0
M4143856,Havale,0.0,0.0
M0300161,Havale,0.0,0.0
M0601725,Havale,0.0,-100.5
M0601823,Havale,0.0,0.0
M0601828,Havale,0.0,0.0
M1100209,Havale,0.0,0.0
M2800064,Havale,0.0,0.0
M3405577,Havale,0.0,17.29
M3405773,Havale,0.0,0.0
M3700149,Havale,0.0,0.0
M4141381,Havale,0.0,23.29
M4600078,Havale,0.0,0.0
M5000074,Havale,0.0,0.0
M5500227,Havale,0.0,0.0
M4143555,BELIRTILMEMIS,0.0,0.0
M0601847,Kredi Kartı,0.0,0.0
M4148302,Kredi Kartı,0.0,0.0
M4142148,Kredi Kartı,0.0,0.0
M4140788,Kredi Kartı,0.0,0.0
M4140788,BELIRTILMEMIS,0.0,0.0
M3403662,Kredi Kartı,0.0,0.0
M3403662,Havale,0.0,0.0
M0100239,Kredi Kartı,0.0,0.0
M4148555,Kredi Kartı,0.0,0.0
M1400475,Kredi Kartı,0.0,2.0
M1700121,Havale,0.0,8.5
M0601852,Kredi Kartı,0.0,0.0
M3405876,Kredi Kartı,0.0,0.0
M5400221,Havale,0.0,3.06
M5400221,BELIRTILMEMIS,0.0,18.78
