tedarikci,marka,ebat,urun_kodu,sezon,alici,donem,adet,fabrika,uretim_bas,uretim_bit,liste
BRISA,BRIDGESTONE,235/60R16,517889,KIS,YEDI_OTO,2,4,,,,10092
BRISA,LASSA,235/45R17,214813,KIS,KRB,1,12,,,,7779
BRISA,LASSA,235/45R17,214813,KIS,KRB,2,8,,,,7779
BRISA,LASSA,235/45R17,214813,KIS,MUTAFLAR,1,12,,,,7779
BRISA,LASSA,235/45R17,214813,KIS,YEDI_OTO,2,4,,,,7779
BRISA,LASSA,235/60R17,214316,KIS,KRB,2,8,,,,11563
BRISA,LASSA,235/60R17,214316,KIS,MUTAFLAR,1,8,,,,11563
BRISA,BRIDGESTONE,235/60R17,517454,KIS,KRB,1,12,,,,13374
BRISA,BRIDGESTONE,235/60R17,517454,KIS,KRB,2,8,,,,13374
BRISA,LASSA,235/60R18,214338,KIS,KRB,2,8,,,,11561
BRISA,LASSA,235/60R18,214338,KIS,MUTAFLAR,1,16,,,,11561
BRISA,LASSA,235/60R18,214338,KIS,MUTAFLAR,2,8,,,,11561
BRISA,BRIDGESTONE,205/75R16C,643332,KIS,KRB,1,20,,,,10179
BRISA,BRIDGESTONE,205/75R16C,643332,KIS,KRB,2,20,,,,10179
BRISA,BRIDGESTONE,205/75R16C,643332,KIS,MUTAFLAR,1,4,,,,10179
BRISA,LASSA,205/70R15C,243868,KIS,KRB,1,4,,,,8951
BRISA,LASSA,205/70R15C,243868,KIS,MUTAFLAR,1,16,,,,8951
BRISA,LASSA,205/70R15C,243868,KIS,MUTAFLAR,2,8,,,,8951
BRISA,BRIDGESTONE,225/50R17,612728,KIS,KRB,1,8,,,,11768
BRISA,BRIDGESTONE,225/50R17,612728,KIS,MUTAFLAR,1,12,,,,11768
BRISA,BRIDGESTONE,225/50R17,612728,KIS,MUTAFLAR,2,12,,,,11768
BRISA,BRIDGESTONE,245/70R16,612736,KIS,KRB,1,8,,,,10766
BRISA,BRIDGESTONE,245/70R16,612736,KIS,MUTAFLAR,1,12,,,,10766
BRISA,BRIDGESTONE,245/70R16,612736,KIS,MUTAFLAR,2,12,,,,10766
BRISA,BRIDGESTONE,245/70R16,612736,KIS,YEDI_OTO,2,4,,,,10766
BRISA,BRIDGESTONE,285/45R20,510490,KIS,KRB,1,4,,,,25333
BRISA,BRIDGESTONE,285/45R20,510490,KIS,MUTAFLAR,1,16,,,,25333
BRISA,BRIDGESTONE,285/45R20,510490,KIS,MUTAFLAR,2,8,,,,25333
BRISA,LASSA,235/65R17,214332,KIS,KRB,2,8,,,,10092
BRISA,LASSA,235/65R17,214332,KIS,MUTAFLAR,1,8,,,,10092
BRISA,LASSA,235/65R17,214332,KIS,MUTAFLAR,2,4,,,,10092
BRISA,LASSA,235/65R17,214332,KIS,YEDI_OTO,2,4,,,,10092
BRISA,BRIDGESTONE,235/65R17,548031,KIS,KRB,2,4,,,,11797
BRISA,BRIDGESTONE,235/65R17,548031,KIS,YEDI_OTO,2,4,,,,11797
BRISA,BRIDGESTONE,235/45R19,543989,KIS,KRB,1,4,,,,21996
BRISA,BRIDGESTONE,235/45R19,543989,KIS,KRB,2,4,,,,21996
BRISA,BRIDGESTONE,235/45R19,543989,KIS,MUTAFLAR,1,16,,,,21996
BRISA,BRIDGESTONE,235/45R19,543989,KIS,MUTAFLAR,2,4,,,,21996
BRISA,BRIDGESTONE,235/75R15,545820,KIS,MUTAFLAR,1,4,,,,9383
BRISA,LASSA,235/75R15,214484,KIS,KRB,1,4,,,,7913
BRISA,LASSA,235/75R15,214484,KIS,MUTAFLAR,1,16,,,,7913
BRISA,BRIDGESTONE,265/60R18,610580,KIS,KRB,1,4,,,,16563
BRISA,BRIDGESTONE,265/60R18,610580,KIS,MUTAFLAR,1,16,,,,16563
BRISA,BRIDGESTONE,245/35R20,517244,KIS,MUTAFLAR,1,8,,,,21998
BRISA,BRIDGESTONE,245/35R20,517244,KIS,MUTAFLAR,2,4,,,,21998
BRISA,BRIDGESTONE,245/40R17,517211,KIS,MUTAFLAR,1,4,,,,13953
BRISA,LASSA,245/45R17,214815,KIS,KRB,1,8,,,,10335
BRISA,LASSA,245/45R17,214815,KIS,MUTAFLAR,1,12,,,,10335
BRISA,BRIDGESTONE,225/65R16C,643338,KIS,KRB,1,12,,,,12140
BRISA,BRIDGESTONE,225/65R16C,643338,KIS,MUTAFLAR,1,8,,,,12140
BRISA,BRIDGESTONE,225/65R16C,643338,KIS,YEDI_OTO,2,4,,,,12140
BRISA,BRIDGESTONE,245/40R18,619369,KIS,KRB,1,8,,,,15051
BRISA,LASSA,215/65R15C,243877,KIS,KRB,1,4,,,,10419
BRISA,LASSA,215/65R15C,243877,KIS,MUTAFLAR,1,12,,,,10419
BRISA,LASSA,215/65R15C,243877,KIS,MUTAFLAR,2,12,,,,10419
BRISA,LASSA,215/65R15C,243877,KIS,YEDI_OTO,2,12,,,,10419
BRISA,BRIDGESTONE,225/60R17,610567,KIS,KRB,1,8,,,,14120
BRISA,BRIDGESTONE,225/60R17,610567,KIS,MUTAFLAR,1,8,,,,14120
BRISA,BRIDGESTONE,225/60R17,610567,KIS,MUTAFLAR,2,4,,,,14120
BRISA,BRIDGESTONE,225/60R17,610567,KIS,YEDI_OTO,2,4,,,,14120
BRISA,LASSA,245/40R20,214402,KIS,KRB,2,12,,,,23097
BRISA,LASSA,245/40R20,214402,KIS,MUTAFLAR,1,16,,,,23097
BRISA,LASSA,245/40R20,214402,KIS,MUTAFLAR,2,4,,,,23097
BRISA,BRIDGESTONE,245/40R20,594098,KIS,KRB,2,4,,,,27173
BRISA,BRIDGESTONE,245/40R20,594098,KIS,MUTAFLAR,1,32,,,,27173
BRISA,BRIDGESTONE,245/40R20,594098,KIS,MUTAFLAR,2,8,,,,27173
BRISA,BRIDGESTONE,245/40R21,527029,KIS,KRB,1,4,,,,28919
BRISA,BRIDGESTONE,245/40R21,527029,KIS,KRB,2,4,,,,28919
BRISA,BRIDGESTONE,235/60R18,544850,KIS,KRB,1,4,,,,13361
BRISA,BRIDGESTONE,235/60R18,544850,KIS,KRB,2,4,,,,13361
BRISA,BRIDGESTONE,235/60R18,544850,KIS,MUTAFLAR,1,12,,,,13361
BRISA,BRIDGESTONE,245/45R17,610534,KIS,KRB,1,4,,,,12945
BRISA,LASSA,245/65R17,214486,KIS,KRB,1,4,,,,12539
BRISA,LASSA,245/65R17,214486,KIS,MUTAFLAR,1,12,,,,12539
BRISA,LASSA,205/80R16,214461,KIS,KRB,1,8,,,,7882
BRISA,LASSA,205/80R16,214461,KIS,KRB,2,4,,,,7882
BRISA,LASSA,205/80R16,214461,KIS,MUTAFLAR,1,8,,,,7882
BRISA,BRIDGESTONE,245/45R18,619359,KIS,MUTAFLAR,1,4,,,,15978
BRISA,BRIDGESTONE,245/45R18,619359,KIS,MUTAFLAR,2,4,,,,15978
BRISA,LASSA,245/45R19,214335,KIS,KRB,2,20,,,,16472
BRISA,LASSA,245/45R19,214335,KIS,MUTAFLAR,1,80,,,,16472
BRISA,LASSA,245/45R19,214335,KIS,MUTAFLAR,2,40,,,,16472
BRISA,LASSA,245/45R19,214335,KIS,YEDI_OTO,2,8,,,,16472
BRISA,BRIDGESTONE,225/45R19,612731,KIS,KRB,1,8,,,,18884
BRISA,BRIDGESTONE,225/45R19,612731,KIS,MUTAFLAR,1,8,,,,18884
BRISA,BRIDGESTONE,225/45R19,612731,KIS,YEDI_OTO,2,4,,,,18884
BRISA,LASSA,245/45R19,214485,KIS,MUTAFLAR,1,20,,,,16229
BRISA,BRIDGESTONE,245/45R19,511158,KIS,KRB,2,4,,,,24379
BRISA,LASSA,245/45R20,214313,KIS,KRB,2,8,,,,18266
BRISA,LASSA,245/45R20,214313,KIS,MUTAFLAR,1,20,,,,18266
BRISA,LASSA,245/45R20,214313,KIS,MUTAFLAR,2,8,,,,18266
BRISA,LASSA,225/55R16,214831,KIS,KRB,1,8,,,,10062
BRISA,LASSA,225/55R16,214831,KIS,MUTAFLAR,1,8,,,,10062
BRISA,BRIDGESTONE,245/50R18,517226,KIS,KRB,1,8,,,,16454
BRISA,BRIDGESTONE,245/50R18,517226,KIS,KRB,2,8,,,,16454
BRISA,BRIDGESTONE,245/50R18,517226,KIS,YEDI_OTO,2,4,,,,16454
BRISA,BRIDGESTONE,245/50R18,511118,KIS,KRB,2,4,,,,20476
BRISA,BRIDGESTONE,215/60R16,610554,KIS,KRB,1,12,,,,10786
BRISA,BRIDGESTONE,215/60R16,610554,KIS,KRB,2,8,,,,10786
BRISA,BRIDGESTONE,215/60R16,610554,KIS,MUTAFLAR,1,4,,,,10786
BRISA,BRIDGESTONE,245/50R19,511318,KIS,KRB,2,4,,,,21176
BRISA,BRIDGESTONE,245/50R19,511318,KIS,MUTAFLAR,1,8,,,,21176
BRISA,BRIDGESTONE,245/65R17,543959,KIS,MUTAFLAR,1,8,,,,14558
BRISA,BRIDGESTONE,245/65R17,543959,KIS,MUTAFLAR,2,4,,,,14558
BRISA,BRIDGESTONE,245/35R19,594096,KIS,KRB,1,4,,,,19279
BRISA,BRIDGESTONE,245/35R19,594096,KIS,KRB,2,4,,,,19279
BRISA,BRIDGESTONE,245/35R19,594096,KIS,MUTAFLAR,1,8,,,,19279
BRISA,BRIDGESTONE,245/35R19,594096,KIS,MUTAFLAR,2,4,,,,19279
BRISA,LASSA,245/70R16,214307,KIS,KRB,2,24,,,,9552
BRISA,LASSA,245/70R16,214307,KIS,MUTAFLAR,1,32,,,,9552
BRISA,LASSA,245/70R16,214307,KIS,YEDI_OTO,2,8,,,,9552
BRISA,BRIDGESTONE,195/45R16,517174,KIS,KRB,1,4,,,,8906
BRISA,BRIDGESTONE,195/45R16,517174,KIS,KRB,2,4,,,,8906
BRISA,BRIDGESTONE,195/45R16,517174,KIS,MUTAFLAR,1,8,,,,8906
BRISA,LASSA,245/70R16,214487,KIS,MUTAFLAR,1,44,,,,9227
BRISA,LASSA,245/70R16,214487,KIS,MUTAFLAR,2,20,,,,9227
BRISA,BRIDGESTONE,215/50R18,594090,KIS,KRB,1,4,,,,13820
BRISA,BRIDGESTONE,215/50R18,594090,KIS,KRB,2,4,,,,13820
BRISA,BRIDGESTONE,215/50R18,594090,KIS,MUTAFLAR,1,8,,,,13820
BRISA,BRIDGESTONE,215/50R18,594090,KIS,YEDI_OTO,2,4,,,,13820
BRISA,BRIDGESTONE,255/35R19,548122,KIS,KRB,2,4,,,,17912
BRISA,BRIDGESTONE,255/35R19,548122,KIS,MUTAFLAR,1,36,,,,17912
BRISA,BRIDGESTONE,255/35R19,548122,KIS,MUTAFLAR,2,24,,,,17912
BRISA,BRIDGESTONE,225/50R17,511974,KIS,KRB,1,4,,,,14295
BRISA,BRIDGESTONE,225/50R17,511974,KIS,KRB,2,4,,,,14295
BRISA,BRIDGESTONE,225/50R17,511974,KIS,MUTAFLAR,1,8,,,,14295
BRISA,BRIDGESTONE,255/35R20,517245,KIS,KRB,1,4,,,,20931
BRISA,BRIDGESTONE,255/35R20,517245,KIS,KRB,2,4,,,,20931
BRISA,BRIDGESTONE,255/35R21,594189,KIS,MUTAFLAR,1,4,,,,26404
BRISA,BRIDGESTONE,255/40R18,594179,KIS,KRB,1,4,,,,17839
BRISA,BRIDGESTONE,255/40R18,594179,KIS,KRB,2,4,,,,17839
BRISA,BRIDGESTONE,235/55R17,610562,KIS,KRB,1,4,,,,12195
BRISA,BRIDGESTONE,235/55R17,610562,KIS,MUTAFLAR,1,8,,,,12195
BRISA,BRIDGESTONE,235/55R17,610562,KIS,YEDI_OTO,2,4,,,,12195
BRISA,BRIDGESTONE,255/40R19,594169,KIS,KRB,2,4,,,,19260
BRISA,BRIDGESTONE,255/40R19,594169,KIS,MUTAFLAR,1,12,,,,19260
BRISA,BRIDGESTONE,255/40R19,594169,KIS,MUTAFLAR,2,8,,,,19260
BRISA,BRIDGESTONE,255/40R20,594159,KIS,KRB,2,4,,,,24286
BRISA,BRIDGESTONE,255/40R20,594159,KIS,MUTAFLAR,1,8,,,,24286
BRISA,BRIDGESTONE,255/40R20,594159,KIS,MUTAFLAR,2,4,,,,24286
BRISA,LASSA,235/60R16,214479,KIS,KRB,1,4,,,,8740
BRISA,LASSA,235/60R16,214479,KIS,MUTAFLAR,1,8,,,,8740
BRISA,LASSA,235/60R16,214479,KIS,YEDI_OTO,2,4,,,,8740
BRISA,LASSA,255/45R18,214811,KIS,KRB,1,8,,,,13592
BRISA,LASSA,255/45R18,214811,KIS,MUTAFLAR,1,4,,,,13592
BRISA,LASSA,255/45R18,214811,KIS,MUTAFLAR,2,4,,,,13592
BRISA,BRIDGESTONE,255/45R18,594139,KIS,KRB,1,4,,,,17010
BRISA,BRIDGESTONE,255/45R18,594139,KIS,KRB,2,4,,,,17010
BRISA,LASSA,255/45R19,214858,KIS,KRB,2,8,,,,16824
BRISA,LASSA,255/45R19,214858,KIS,MUTAFLAR,1,24,,,,16824
BRISA,LASSA,255/45R19,214858,KIS,MUTAFLAR,2,8,,,,16824
BRISA,LASSA,255/45R19,214858,KIS,YEDI_OTO,2,4,,,,16824
BRISA,BRIDGESTONE,255/50R19,543979,KIS,KRB,1,4,,,,16941
BRISA,BRIDGESTONE,255/50R19,543979,KIS,KRB,2,4,,,,16941
BRISA,BRIDGESTONE,255/50R19,543979,KIS,MUTAFLAR,1,8,,,,16941
BRISA,LASSA,255/45R20,214841,KIS,KRB,2,4,,,,19250
BRISA,LASSA,255/45R20,214841,KIS,MUTAFLAR,1,24,,,,19250
BRISA,LASSA,255/45R20,214841,KIS,MUTAFLAR,2,4,,,,19250
BRISA,BRIDGESTONE,255/45R20,543969,KIS,KRB,2,4,,,,22647
BRISA,BRIDGESTONE,255/45R20,543969,KIS,MUTAFLAR,1,44,,,,22647
BRISA,BRIDGESTONE,255/45R20,543969,KIS,MUTAFLAR,2,16,,,,22647
BRISA,LASSA,255/50R19,214327,KIS,KRB,2,20,,,,14671
BRISA,LASSA,255/50R19,214327,KIS,MUTAFLAR,1,8,,,,14671
BRISA,LASSA,255/50R19,214327,KIS,YEDI_OTO,2,4,,,,14671
BRISA,BRIDGESTONE,255/60R18,610577,KIS,KRB,1,4,,,,14063
BRISA,BRIDGESTONE,255/60R18,610577,KIS,MUTAFLAR,1,8,,,,14063
BRISA,BRIDGESTONE,255/50R20,510483,KIS,MUTAFLAR,1,8,,,,22410
BRISA,LASSA,255/55R18,214321,KIS,YEDI_OTO,2,4,,,,11646
BRISA,BRIDGESTONE,255/55R19,517475,KIS,KRB,2,4,,,,16285
BRISA,BRIDGESTONE,255/55R19,517475,KIS,MUTAFLAR,1,4,,,,16285
BRISA,LASSA,255/55R19,214318,KIS,KRB,2,4,,,,13112
BRISA,LASSA,255/55R19,214318,KIS,MUTAFLAR,1,8,,,,13112
BRISA,LASSA,255/55R19,214318,KIS,MUTAFLAR,2,4,,,,13112
BRISA,LASSA,255/55R19,214318,KIS,YEDI_OTO,2,4,,,,13112
BRISA,LASSA,255/55R19,214457,KIS,KRB,1,2,,,,12918
BRISA,BRIDGESTONE,255/55R20,542978,KIS,MUTAFLAR,1,4,,,,24058
BRISA,LASSA,255/60R18,214315,KIS,KRB,2,8,,,,11542
BRISA,LASSA,255/60R18,214315,KIS,MUTAFLAR,1,40,,,,11542
BRISA,LASSA,255/60R18,214315,KIS,MUTAFLAR,2,20,,,,11542
BRISA,LASSA,255/60R18,214315,KIS,YEDI_OTO,2,4,,,,11542
BRISA,BRIDGESTONE,285/65R16C,645840,KIS,KRB,1,8,,,,22241
BRISA,BRIDGESTONE,285/65R16C,645840,KIS,KRB,2,4,,,,22241
BRISA,BRIDGESTONE,285/65R16C,645840,KIS,MUTAFLAR,1,4,,,,22241
BRISA,BRIDGESTONE,285/65R16C,645840,KIS,MUTAFLAR,2,4,,,,22241
BRISA,BRIDGESTONE,265/35R21,518933,KIS,MUTAFLAR,1,4,,,,27542
BRISA,BRIDGESTONE,265/40R20,517845,KIS,MUTAFLAR,1,4,,,,27396
BRISA,BRIDGESTONE,265/40R21,545143,KIS,KRB,2,4,,,,31774
BRISA,BRIDGESTONE,265/40R21,517494,KIS,KRB,2,4,,,,26353
BRISA,BRIDGESTONE,265/45R21,511518,KIS,KRB,2,4,,,,27377
BRISA,LASSA,265/60R18,214319,KIS,KRB,2,8,,,,14078
BRISA,LASSA,265/60R18,214319,KIS,MUTAFLAR,1,68,,,,14078
BRISA,LASSA,265/60R18,214319,KIS,MUTAFLAR,2,44,,,,14078
BRISA,LASSA,265/60R18,214319,KIS,YEDI_OTO,2,4,,,,14078
BRISA,BRIDGESTONE,235/40R18,610549,KIS,KRB,1,8,,,,13786
BRISA,BRIDGESTONE,235/40R18,610549,KIS,MUTAFLAR,1,4,,,,13786
BRISA,LASSA,265/65R17,214459,KIS,MUTAFLAR,1,12,,,,13429
BRISA,LASSA,265/65R17,214317,KIS,KRB,2,4,,,,13630
BRISA,LASSA,265/65R17,214317,KIS,MUTAFLAR,1,12,,,,13630
BRISA,BRIDGESTONE,275/40R19,517242,KIS,KRB,1,4,,,,21141
BRISA,BRIDGESTONE,275/40R19,517242,KIS,KRB,2,4,,,,21141
BRISA,BRIDGESTONE,275/40R19,517242,KIS,MUTAFLAR,1,6,,,,21141
BRISA,LASSA,275/35R19,214809,KIS,MUTAFLAR,1,16,,,,21278
BRISA,LASSA,275/35R19,214809,KIS,MUTAFLAR,2,4,,,,21278
BRISA,BRIDGESTONE,275/35R19,517844,KIS,MUTAFLAR,1,16,,,,23279
BRISA,BRIDGESTONE,275/35R19,517844,KIS,MUTAFLAR,2,4,,,,23279
BRISA,BRIDGESTONE,275/35R20,517022,KIS,MUTAFLAR,1,22,,,,24256
BRISA,BRIDGESTONE,275/35R20,517022,KIS,MUTAFLAR,2,8,,,,24256
BRISA,BRIDGESTONE,255/40R21,594149,KIS,KRB,1,4,,,,28811
BRISA,BRIDGESTONE,255/40R21,594149,KIS,KRB,2,4,,,,28811
BRISA,BRIDGESTONE,255/40R21,594149,KIS,MUTAFLAR,1,4,,,,28811
BRISA,BRIDGESTONE,255/40R21,594149,KIS,MUTAFLAR,2,4,,,,28811
BRISA,BRIDGESTONE,195/70R15C,642325,KIS,KRB,1,4,,,,8400
BRISA,BRIDGESTONE,195/70R15C,642325,KIS,MUTAFLAR,1,4,,,,8400
BRISA,LASSA,275/40R20,214419,KIS,MUTAFLAR,1,8,,,,16311
BRISA,BRIDGESTONE,225/45R17,511726,KIS,KRB,1,4,,,,10732
BRISA,BRIDGESTONE,225/45R17,511726,KIS,MUTAFLAR,1,4,,,,10732
BRISA,BRIDGESTONE,275/40R22,511488,KIS,MUTAFLAR,1,4,,,,30616
BRISA,BRIDGESTONE,275/40R22,511488,KIS,MUTAFLAR,2,4,,,,30616
BRISA,BRIDGESTONE,275/45R19,517478,KIS,KRB,1,4,,,,22394
BRISA,BRIDGESTONE,275/45R19,517478,KIS,KRB,2,4,,,,22394
BRISA,LASSA,275/45R20,214324,KIS,KRB,2,4,,,,18852
BRISA,LASSA,275/45R20,214324,KIS,MUTAFLAR,1,8,,,,18852
BRISA,LASSA,275/45R20,214420,KIS,KRB,1,4,,,,18573
BRISA,BRIDGESTONE,275/45R20,511516,KIS,KRB,2,4,,,,25403
BRISA,BRIDGESTONE,275/45R20,515128,KIS,KRB,2,4,,,,22671
BRISA,BRIDGESTONE,275/45R20,515128,KIS,MUTAFLAR,1,12,,,,22671
BRISA,BRIDGESTONE,275/45R20,515128,KIS,MUTAFLAR,2,4,,,,22671
BRISA,BRIDGESTONE,275/45R20,515128,KIS,YEDI_OTO,2,4,,,,22671
BRISA,LASSA,275/45R21,214314,KIS,MUTAFLAR,1,12,,,,18919
BRISA,LASSA,275/45R21,214314,KIS,MUTAFLAR,2,4,,,,18919
BRISA,BRIDGESTONE,275/50R20,517489,KIS,MUTAFLAR,1,8,,,,26757
BRISA,BRIDGESTONE,275/50R22,511370,KIS,MUTAFLAR,1,4,,,,30995
BRISA,BRIDGESTONE,275/50R22,511370,KIS,MUTAFLAR,2,4,,,,30995
BRISA,BRIDGESTONE,285/30R21,517930,KIS,MUTAFLAR,1,2,,,,28879
BRISA,BRIDGESTONE,285/30R21,517930,KIS,MUTAFLAR,2,2,,,,28879
BRISA,BRIDGESTONE,285/40R20,517026,KIS,MUTAFLAR,1,4,,,,29976
BRISA,BRIDGESTONE,285/40R20,517026,KIS,MUTAFLAR,2,4,,,,29976
BRISA,LASSA,235/70R16,214483,KIS,KRB,1,4,,,,9428
BRISA,LASSA,235/70R16,214483,KIS,MUTAFLAR,1,4,,,,9428
BRISA,LASSA,235/70R16,214483,KIS,YEDI_OTO,2,4,,,,9428
BRISA,BRIDGESTONE,285/45R22,517936,KIS,MUTAFLAR,1,4,,,,30979
BRISA,BRIDGESTONE,275/40R18,517842,KIS,KRB,1,4,,,,25857
BRISA,BRIDGESTONE,275/40R18,517842,KIS,KRB,2,4,,,,25857
BRISA,BRIDGESTONE,275/40R18,517842,KIS,MUTAFLAR,1,4,,,,25857
BRISA,LASSA,295/35R21,214312,KIS,KRB,2,4,,,,18818
BRISA,LASSA,295/35R21,214312,KIS,MUTAFLAR,1,4,,,,18818
BRISA,BRIDGESTONE,295/35R21,612626,KIS,KRB,1,4,,,,22138
BRISA,BRIDGESTONE,295/35R21,612626,KIS,MUTAFLAR,1,4,,,,22138
BRISA,LASSA,175/65R14,213103,4 MEVSIM,KRB,1,40,,,,4465
BRISA,LASSA,175/65R14,213103,4 MEVSIM,KRB,2,28,,,,4465
BRISA,LASSA,175/65R15,213146,4 MEVSIM,MUTAFLAR,1,8,,,,5737
BRISA,LASSA,185/55R15,213117,4 MEVSIM,MUTAFLAR,1,8,,,,6920
BRISA,LASSA,185/60R15,213107,4 MEVSIM,MUTAFLAR,1,20,,,,5668
BRISA,BRIDGESTONE,185/60R15,613511,4 MEVSIM,MUTAFLAR,1,9,,,,6060
BRISA,LASSA,185/65R14,213108,4 MEVSIM,KRB,1,43,,,,4818
BRISA,LASSA,185/65R14,213108,4 MEVSIM,KRB,2,20,,,,4818
BRISA,LASSA,185/65R14,213108,4 MEVSIM,MUTAFLAR,1,20,,,,4818
BRISA,BRIDGESTONE,185/65R15,613522,4 MEVSIM,KRB,1,20,,,,5684
BRISA,LASSA,185/65R15,213109,4 MEVSIM,KRB,1,43,,,,5092
BRISA,LASSA,185/65R15,213109,4 MEVSIM,KRB,2,20,,,,5092
BRISA,BRIDGESTONE,185/75R16C,643270,4 MEVSIM,MUTAFLAR,1,4,,,,9864
BRISA,LASSA,185R14C,242351,4 MEVSIM,KRB,1,40,,,,6312
BRISA,LASSA,185R14C,242351,4 MEVSIM,KRB,2,20,,,,6312
BRISA,LASSA,185R14C,242351,4 MEVSIM,MUTAFLAR,1,25,,,,6312
BRISA,LASSA,195/50R15,213148,4 MEVSIM,MUTAFLAR,1,8,,,,5329
BRISA,LASSA,195/55R16,213111,4 MEVSIM,KRB,1,60,,,,6970
BRISA,LASSA,195/55R16,213111,4 MEVSIM,KRB,2,60,,,,6970
BRISA,LASSA,195/55R16,213111,4 MEVSIM,MUTAFLAR,1,32,,,,6970
BRISA,BRIDGESTONE,195/55R16,619012,4 MEVSIM,KRB,1,24,,,,7829
BRISA,LASSA,195/60R15,213112,4 MEVSIM,KRB,1,19,,,,5963
BRISA,LASSA,195/60R15,213112,4 MEVSIM,MUTAFLAR,1,12,,,,5963
BRISA,BRIDGESTONE,195/60R16,545122,4 MEVSIM,KRB,1,12,,,,9392
BRISA,LASSA,195/60R16C,242352,4 MEVSIM,KRB,1,80,,,,9382
BRISA,LASSA,195/60R16C,242352,4 MEVSIM,KRB,2,20,,,,9382
BRISA,LASSA,195/60R16C,242352,4 MEVSIM,MUTAFLAR,1,24,,,,9382
BRISA,BRIDGESTONE,195/60R16C,643275,4 MEVSIM,KRB,1,16,,,,10021
BRISA,BRIDGESTONE,195/65R15,613510,4 MEVSIM,MUTAFLAR,1,22,,,,5737
BRISA,LASSA,195/70R15C,242353,4 MEVSIM,MUTAFLAR,1,10,,,,7674
BRISA,BRIDGESTONE,195/70R15C,643277,4 MEVSIM,KRB,1,4,,,,8421
BRISA,LASSA,195/75R16C,242354,4 MEVSIM,KRB,1,40,,,,8684
BRISA,LASSA,195/75R16C,242354,4 MEVSIM,KRB,2,20,,,,8684
BRISA,BRIDGESTONE,195/75R16C,643278,4 MEVSIM,KRB,1,1,,,,9139
BRISA,LASSA,195R14C,242355,4 MEVSIM,KRB,1,20,,,,6860
BRISA,LASSA,195R14C,242355,4 MEVSIM,MUTAFLAR,1,22,,,,6860
BRISA,BRIDGESTONE,205/50R17,519814,4 MEVSIM,MUTAFLAR,1,12,,,,11012
BRISA,LASSA,205/50R17,213152,4 MEVSIM,KRB,1,2,,,,9232
BRISA,LASSA,205/55R16,213147,4 MEVSIM,KRB,1,80,,,,5972
BRISA,LASSA,205/55R16,213147,4 MEVSIM,KRB,2,80,,,,5972
BRISA,LASSA,205/55R16,213147,4 MEVSIM,MUTAFLAR,1,44,,,,5972
BRISA,BRIDGESTONE,205/55R16,619013,4 MEVSIM,KRB,1,40,,,,6837
BRISA,BRIDGESTONE,205/55R16,619013,4 MEVSIM,KRB,2,20,,,,6837
BRISA,BRIDGESTONE,205/55R16,619013,4 MEVSIM,MUTAFLAR,1,400,,,,6837
BRISA,LASSA,205/55R17,213153,4 MEVSIM,KRB,1,8,,,,9109
BRISA,LASSA,205/55R17,213153,4 MEVSIM,KRB,2,4,,,,9109
BRISA,BRIDGESTONE,205/55R17,514455,4 MEVSIM,KRB,1,4,,,,10961
BRISA,BRIDGESTONE,205/55R17,514455,4 MEVSIM,KRB,2,4,,,,10961
BRISA,BRIDGESTONE,205/55R17,514455,4 MEVSIM,MUTAFLAR,1,8,,,,10961
BRISA,BRIDGESTONE,205/55R19,519871,4 MEVSIM,KRB,1,8,,,,12447
BRISA,BRIDGESTONE,205/55R19,519871,4 MEVSIM,KRB,2,4,,,,12447
BRISA,BRIDGESTONE,205/55R19,519871,4 MEVSIM,MUTAFLAR,1,12,,,,12447
BRISA,BRIDGESTONE,205/60R16,619014,4 MEVSIM,KRB,1,20,,,,8596
